"","Champ","Team","GoldEarned","Kills","Deaths","Assists","Win","totalDamageDealtToChampions","damageDealtToTurrets","visionScore","totalDamageTaken","turretKills","inhibitorKills","totalMinionsKilled","champLevel","wardsPlaced","firstBloodKill","firstBloodAssist","WRgeneral","WRchamp","Duration_secs","Position","Role"
"18994","Kalista",100,13440,11,2,4,"True",24074,5104,37,13130,2,1,201,14,10,"True","False",0.5,0.6,1595,"BOTTOM","DUO_CARRY"
"18996","Orianna",100,15195,9,10,10,"True",36021,3874,57,25065,1,0,223,17,19,"True","False",0.6333,0.5714,2242,"MIDDLE","SOLO"
"18997","Corki",100,7118,3,1,1,"True",6688,1764,14,7783,0,0,143,11,6,"False","False",0.6667,0.75,967,"NONE","DUO_SUPPORT"
"18998","Bard",200,7428,0,2,17,"True",6711,2286,82,12090,2,1,33,13,50,"False","False",0.4667,1,1662,"BOTTOM","DUO_SUPPORT"
"18999","Camille",200,14277,16,1,7,"True",29726,11935,13,21775,4,2,153,14,6,"False","False",0.5667,0.7778,1271,"TOP","SOLO"
"19000","Renekton",200,14648,7,5,7,"False",23735,4975,25,37249,1,0,247,17,12,"False","False",0.3333,0.3333,1809,"TOP","SOLO"
"19001","Khazix",200,7191,6,2,0,"True",5949,0,16,16853,0,0,4,11,4,"False","False",0.4,0.5833,977,"NONE","DUO_SUPPORT"
"19002","Katarina",200,14890,9,3,5,"False",21447,514,19,28684,0,0,233,17,11,"False","False",0.4667,0.4643,2074,"MIDDLE","SOLO"
"19003","Velkoz",200,8631,2,4,10,"True",14982,2259,59,8184,1,0,17,12,27,"False","False",0.5667,0.5667,1737,"BOTTOM","DUO_SUPPORT"
"19004","Urgot",200,10301,4,2,3,"True",8577,3913,30,12319,2,0,186,15,10,"False","False",0.6667,0.6786,1500,"TOP","SOLO"
"19005","Thresh",100,6283,1,3,12,"True",4879,699,32,9869,0,0,28,11,18,"False","False",0.4333,0.5833,1285,"BOTTOM","DUO_SUPPORT"
"19006","TahmKench",100,8171,4,4,1,"False",7714,2893,6,25702,0,0,133,11,4,"True","False",0.5333,0.5333,1235,"TOP","SOLO"
"19007","Lulu",100,9063,1,3,17,"False",5896,990,86,17911,0,0,39,15,48,"False","False",0.4,1,2136,"BOTTOM","DUO_SUPPORT"
"19008","Fiddlesticks",100,9565,6,4,8,"True",9231,1677,55,21238,2,0,11,13,10,"False","False",0.6,0.6087,1496,"JUNGLE","NONE"
"19009","Nidalee",100,13988,3,3,17,"True",17083,3245,48,23648,1,3,42,18,5,"False","False",0.4,0.4545,2003,"JUNGLE","NONE"
"19010","Kayn",100,7318,3,6,8,"False",10460,0,13,22596,0,0,33,11,2,"False","False",0.4333,0.25,1263,"JUNGLE","NONE"
"19011","Lulu",100,6621,0,1,14,"True",4709,472,61,8003,0,0,36,12,21,"False","False",0.4667,0.5,1466,"BOTTOM","DUO_SUPPORT"
"19012","Nidalee",200,11173,4,7,12,"False",20958,651,48,34435,1,0,31,14,8,"True","False",0.5667,0.75,1896,"JUNGLE","NONE"
"19013","Kaisa",100,10574,4,4,3,"False",15064,1355,25,20448,1,0,218,12,10,"True","False",0.5,0,1732,"BOTTOM","DUO_CARRY"
"19014","Sett",100,9890,4,5,16,"False",10979,2235,80,31575,0,0,44,13,46,"False","False",0.6333,0.5714,1954,"BOTTOM","DUO_SUPPORT"
"19015","Ezreal",100,8379,1,4,4,"False",12092,579,16,14060,0,0,201,13,9,"False","False",0.5,0.6667,1426,"MIDDLE","DUO"
"19016","Lulu",100,4602,0,4,6,"False",3268,47,27,8293,0,0,26,10,16,"False","False",0.5333,0.6154,1230,"BOTTOM","DUO_SUPPORT"
"19017","Sion",100,3566,0,2,3,"False",4458,0,5,8468,0,0,65,8,4,"False","False",0.4333,0,877,"NONE","DUO_SUPPORT"
"19018","Xayah",100,8258,3,4,3,"True",6052,2815,18,12643,2,0,137,11,7,"True","False",0.4667,1,1323,"BOTTOM","DUO_CARRY"
"19019","Zoe",200,14460,13,7,7,"False",32589,1839,40,22627,1,0,201,17,16,"False","False",0.4667,0.6,2267,"MIDDLE","SOLO"
"19020","Ezreal",100,6459,0,8,2,"False",12161,59,12,16345,0,0,139,12,6,"False","False",0.6667,0.5,1405,"MIDDLE","DUO"
"19021","Orianna",200,11446,4,6,18,"True",14508,3558,92,15025,1,0,44,16,46,"False","False",0.4,0,2033,"BOTTOM","DUO_SUPPORT"
"19023","Rumble",200,6873,0,1,6,"True",11187,832,10,8130,0,0,138,11,8,"False","False",0.5,0.5217,952,"NONE","DUO_SUPPORT"
"19024","Talon",100,9529,5,4,5,"True",14051,3436,26,15723,2,0,151,14,11,"False","False",0.6333,0.5,1479,"MIDDLE","SOLO"
"19025","Yasuo",100,13305,7,4,8,"True",27183,8474,22,23040,2,1,224,16,11,"False","False",0.4333,0.5,1624,"MIDDLE","SOLO"
"19026","Aphelios",100,13582,4,10,4,"False",15585,2800,37,22413,3,0,248,15,11,"False","False",0.5,0.5263,2103,"BOTTOM","DUO_CARRY"
"19027","LeeSin",100,9835,6,3,10,"True",8977,2819,16,20842,1,0,10,13,13,"False","False",0.5667,1,1440,"JUNGLE","NONE"
"19028","Zilean",200,3584,1,2,3,"False",1503,0,8,3891,0,0,29,9,8,"False","False",0.4667,0.5,915,"NONE","DUO_SUPPORT"
"19029","Nasus",200,5309,1,2,1,"False",5683,90,8,6851,0,0,114,10,5,"False","False",0.4333,0.3333,915,"NONE","DUO_SUPPORT"
"19030","Kalista",200,17423,18,9,9,"False",39419,3348,49,31337,1,0,203,15,6,"False","False",0.4333,0.625,1845,"BOTTOM","DUO_CARRY"
"19031","Thresh",100,9132,2,6,17,"True",7196,1481,92,19592,1,0,28,14,52,"False","False",0.4333,0.5833,1884,"BOTTOM","DUO_SUPPORT"
"19032","RekSai",200,12851,5,2,11,"True",11110,4021,36,30341,1,1,36,15,7,"False","False",0.6,1,1804,"JUNGLE","NONE"
"19033","Xerath",200,6776,2,6,3,"False",10352,0,12,14980,0,0,133,13,5,"False","False",0.5,0,1436,"MIDDLE","SOLO"
"19034","Graves",200,13846,14,2,7,"True",18959,7125,27,12972,3,0,73,15,5,"False","False",0.5333,0.6667,1214,"JUNGLE","NONE"
"19035","Sylas",200,12378,17,3,14,"True",27281,3209,12,27371,1,0,80,13,6,"False","False",0.6333,1,1341,"MIDDLE","SOLO"
"19036","Olaf",200,13703,9,6,4,"False",18800,1039,32,36620,0,0,51,15,6,"False","False",0.5,0,2023,"JUNGLE","NONE"
"19037","Zoe",100,7282,0,1,1,"False",7450,1746,16,7560,1,0,165,12,9,"False","False",0.3,0.5,1156,"NONE","DUO_SUPPORT"
"19038","Fiddlesticks",100,6716,1,9,9,"True",6217,1446,49,13611,0,0,10,12,20,"False","False",0.6,0.5714,1478,"BOTTOM","DUO_SUPPORT"
"19039","Thresh",100,7251,1,4,18,"True",4560,22,59,13102,0,0,34,13,33,"False","False",0.5,0.4,1575,"BOTTOM","DUO_SUPPORT"
"19040","Jayce",100,11690,2,8,11,"True",11944,2230,43,25163,1,0,178,16,13,"False","False",0.5,0.6,1908,"TOP","SOLO"
"19041","Sylas",200,7925,7,3,2,"True",9810,781,14,15389,0,0,101,12,7,"False","False",0.5,1,1168,"NONE","DUO_SUPPORT"
"19042","Darius",200,14780,5,9,9,"True",18608,2867,11,58677,1,0,245,18,8,"False","False",0.5,0.5,2667,"TOP","SOLO"
"19044","Sylas",200,11744,4,3,11,"True",14572,4428,34,26905,2,0,196,15,10,"False","False",0.7333,0.625,1632,"MIDDLE","SOLO"
"19045","Varus",200,12378,5,7,10,"False",21673,5390,15,14809,3,0,184,14,8,"False","False",0.6,0.3333,1566,"BOTTOM","DUO_CARRY"
"19046","MissFortune",100,16775,9,8,9,"True",34303,6805,9,24515,4,1,294,17,4,"False","False",0.6667,0.6667,2153,"BOTTOM","DUO_CARRY"
"19047","MonkeyKing",100,9666,6,4,3,"False",10592,1802,28,17065,1,0,22,11,4,"True","False",0.4667,0.3333,1450,"JUNGLE","NONE"
"19048","Aphelios",200,16451,12,9,14,"True",26662,2165,22,25161,0,1,179,18,13,"False","False",0.4333,0.4286,2041,"BOTTOM","DUO_CARRY"
"19049","Nidalee",100,10422,9,6,5,"False",14808,379,21,20978,1,0,17,12,5,"False","False",0.3,0.4615,1472,"JUNGLE","NONE"
"19050","Irelia",100,10559,4,7,2,"False",12498,2387,19,23759,0,0,197,14,12,"False","False",0.4333,0,1538,"MIDDLE","DUO_CARRY"
"19051","Evelynn",100,5633,1,5,3,"False",8176,0,16,18993,0,0,7,10,7,"False","False",0.6333,0.3333,1195,"NONE","DUO_SUPPORT"
"19053","Renekton",100,12900,5,4,2,"False",15791,4956,27,34772,2,0,212,17,12,"False","False",0.4667,0,1923,"TOP","DUO"
"19054","Pantheon",200,10318,7,1,4,"True",12057,3693,14,17946,2,0,142,14,9,"False","False",0.6,0.5714,1505,"TOP","SOLO"
"19055","Kaisa",100,9929,2,3,4,"False",17954,2510,10,19674,0,0,204,12,8,"False","False",0.5667,0,1500,"BOTTOM","SOLO"
"19056","Aphelios",200,14155,8,1,12,"True",22862,10614,21,9946,4,1,250,16,8,"False","False",0.4333,0.3636,1649,"BOTTOM","DUO_CARRY"
"19057","Sion",100,18685,12,7,8,"True",37070,4178,41,41429,2,0,277,18,18,"True","False",0.5,0.4615,1902,"TOP","SOLO"
"19058","Zoe",100,12802,12,1,9,"True",19311,6319,16,6057,1,0,181,14,8,"False","False",0.4333,0.5,1331,"MIDDLE","SOLO"
"19060","Graves",200,12331,9,2,13,"True",17535,2408,18,19189,2,0,27,15,4,"False","False",0.3667,0.25,1497,"JUNGLE","NONE"
"19061","Gnar",200,13160,8,3,12,"True",27163,3204,20,23241,1,0,184,17,10,"False","False",0.3,0.6667,1822,"TOP","SOLO"
"19062","Pyke",100,5970,1,8,6,"False",4578,608,53,18379,0,0,32,10,29,"False","False",0.4667,0.5455,1416,"BOTTOM","DUO_SUPPORT"
"19063","MonkeyKing",100,12391,18,4,5,"True",18738,3065,10,24778,2,1,16,13,4,"False","False",0.4,0.625,1388,"JUNGLE","NONE"
"19064","Jax",100,11275,4,10,1,"False",10367,3117,10,32810,1,0,70,15,4,"False","False",0.5333,0.7143,1965,"JUNGLE","NONE"
"19065","Lux",200,11405,4,12,25,"True",21035,180,41,29315,0,0,22,17,21,"False","False",0.4,0.4444,2497,"BOTTOM","DUO_SUPPORT"
"19066","Blitzcrank",100,7415,2,8,11,"False",7465,1524,54,19288,0,0,35,12,22,"False","False",0.5,1,1856,"MIDDLE","DUO_SUPPORT"
"19067","Senna",100,8566,3,7,13,"False",18224,305,40,22135,0,0,36,13,19,"False","False",0.4,0,1567,"BOTTOM","DUO_SUPPORT"
"19068","Nasus",200,15268,5,3,8,"False",31943,5517,23,43541,2,0,263,18,13,"False","False",0.4333,0.3333,2094,"TOP","SOLO"
"19069","Fiora",100,13114,5,9,1,"False",27085,5533,20,42532,2,0,232,16,14,"False","False",0.4333,0.4615,1954,"TOP","SOLO"
"19070","Darius",200,17731,10,3,8,"False",33434,12360,23,38508,5,0,245,18,10,"False","False",0.5,0.5,2301,"TOP","SOLO"
"19071","Gangplank",200,11697,4,8,12,"False",29394,6765,15,43860,2,0,155,16,10,"False","False",0.5333,0,2125,"TOP","SOLO"
"19072","Neeko",100,12743,3,3,19,"True",27888,6497,14,18843,1,1,225,17,7,"False","False",0.5,0.5,2228,"MIDDLE","SOLO"
"19073","Nautilus",200,8832,4,4,18,"True",8479,1104,43,15100,1,0,33,12,25,"False","False",0.4333,1,1640,"BOTTOM","DUO_SUPPORT"
"19074","Darius",100,15188,12,15,9,"True",34006,7149,35,47829,4,1,174,17,11,"False","False",0.5333,0.5,2048,"TOP","SOLO"
"19075","Yuumi",200,9004,3,4,26,"True",13095,1228,40,8032,1,0,9,13,20,"False","False",0.4667,1,1689,"BOTTOM","DUO_SUPPORT"
"19076","Irelia",100,12308,8,7,6,"False",21919,1574,17,27428,0,0,215,15,8,"True","False",0.4667,0.3333,1703,"MIDDLE","SOLO"
"19077","Leona",100,8131,3,7,7,"False",6327,112,70,22706,0,0,40,13,31,"False","False",0.4,0.25,1873,"BOTTOM","DUO_SUPPORT"
"19078","Graves",200,15030,7,5,10,"False",26395,1071,34,32295,0,0,65,18,5,"False","False",0.6,0.3333,2101,"JUNGLE","NONE"
"19079","LeeSin",100,11386,7,2,11,"True",20386,4652,17,23626,2,0,32,15,15,"False","False",0.6429,0.5,1404,"JUNGLE","NONE"
"19080","Vayne",200,13889,11,6,3,"False",24343,614,14,22998,0,0,168,15,9,"False","False",0.5333,0.6087,1942,"BOTTOM","DUO_CARRY"
"19081","Kayn",100,10060,5,8,8,"False",15562,296,7,30829,1,0,21,13,3,"False","False",0.4333,0.375,1653,"JUNGLE","NONE"
"19082","Diana",200,13615,7,8,4,"False",27409,8889,13,25052,2,1,219,16,7,"False","False",0.6667,0.7059,1868,"MIDDLE","SOLO"
"19083","Fizz",200,12351,8,7,6,"True",13547,6231,22,23190,3,0,153,15,10,"False","False",0.4667,0.6667,1688,"MIDDLE","SOLO"
"19084","Illaoi",200,10862,2,8,3,"False",16860,6153,21,28942,2,0,231,16,8,"False","False",0.4,0.3889,1688,"JUNGLE","NONE"
"19085","Ornn",100,8311,1,5,4,"False",11650,671,27,26673,0,0,181,15,11,"False","False",0.6,0.5556,1671,"TOP","SOLO"
"19086","Jayce",100,14666,5,4,8,"True",27533,17649,18,17720,7,2,248,16,10,"False","False",0.4333,0.6667,1799,"MIDDLE","DUO"
"19087","Hecarim",100,11383,4,7,7,"False",15392,376,38,37459,0,0,25,15,10,"False","False",0.4,0,1806,"JUNGLE","NONE"
"19088","Ekko",200,8356,2,1,4,"True",5987,3839,19,11287,3,1,178,13,6,"False","False",0.4,0.25,1193,"NONE","DUO_SUPPORT"
"19089","Syndra",200,13858,4,5,7,"False",25518,1936,25,27917,0,0,244,17,13,"False","False",0.4667,0,2224,"MIDDLE","DUO"
"19090","Janna",100,8978,1,7,12,"False",11420,1529,63,19002,1,0,39,15,42,"True","False",0.5333,0,2117,"BOTTOM","DUO_SUPPORT"
"19091","Nidalee",200,10086,4,10,8,"False",13502,0,41,34807,0,0,20,14,13,"False","False",0.3667,0.2857,1860,"JUNGLE","NONE"
"19092","Olaf",200,12919,9,4,1,"True",22779,4550,19,26813,1,0,191,16,9,"False","False",0.4667,0.3333,1623,"TOP","SOLO"
"19093","Blitzcrank",100,3720,0,5,0,"False",4474,449,25,12054,0,0,19,9,13,"False","False",0.5333,0,1240,"MIDDLE","DUO_SUPPORT"
"19094","Yasuo",200,8714,5,9,1,"False",9693,0,10,17675,0,0,128,13,6,"False","False",0.5,0.6667,1431,"MIDDLE","DUO"
"19095","Corki",100,9856,9,5,2,"True",14218,1599,16,11043,0,0,148,13,10,"False","False",0.5,1,1243,"TOP","DUO"
"19096","Bard",200,9994,1,9,22,"True",20874,301,153,27172,0,0,54,16,92,"False","False",0.5333,0.4286,2283,"BOTTOM","DUO_SUPPORT"
"19098","Lulu",100,8789,2,4,22,"True",7905,1785,60,13107,2,0,15,13,18,"False","False",0.4333,0.375,1749,"BOTTOM","DUO_SUPPORT"
"19099","Gangplank",100,15763,4,2,9,"False",20067,3508,32,19925,2,0,272,18,9,"False","False",0.4333,0.4615,1802,"TOP","SOLO"
"19100","Kalista",200,9039,5,1,5,"True",3833,7834,11,4260,3,0,150,10,4,"True","False",0.5,0.4286,949,"NONE","DUO"
"19101","Nasus",100,13749,9,5,3,"True",22195,3611,25,38146,1,0,196,18,15,"False","False",0.6333,0.7037,2224,"TOP","SOLO"
"19103","Sion",200,9340,4,5,9,"True",13578,11620,6,21015,4,0,135,12,6,"False","False",0.5,0.5,1180,"NONE","DUO_SUPPORT"
"19104","Twitch",100,8358,7,0,7,"True",11557,5222,9,8437,2,0,120,10,5,"False","False",0.5667,1,957,"NONE","DUO_SUPPORT"
"19105","Renekton",200,4460,0,3,0,"False",5970,764,6,13207,0,0,102,10,4,"False","False",0.6333,0,955,"NONE","DUO_SUPPORT"
"19106","Graves",100,12037,4,6,12,"False",15728,1028,30,26951,0,0,38,16,4,"False","False",0.4333,0.2222,2028,"JUNGLE","NONE"
"19107","Karma",200,5985,0,5,9,"False",7208,303,47,11457,0,0,22,11,23,"False","False",0.6667,0.6,1553,"BOTTOM","DUO_SUPPORT"
"19108","Akali",100,12539,7,3,3,"True",14377,9094,9,17566,3,0,208,15,7,"False","False",0.6333,0.7143,1481,"TOP","SOLO"
"19110","Riven",100,9148,2,3,0,"False",8681,1264,24,17384,1,0,189,15,9,"False","False",0.6,0.75,1447,"MIDDLE","DUO"
"19112","Gragas",200,8230,3,3,4,"True",11447,4539,20,13075,1,0,150,13,9,"False","False",0.2333,0.6,1208,"TOP","SOLO"
"19113","MissFortune",200,11324,8,5,5,"False",16190,1257,16,15691,0,0,194,14,8,"False","False",0.4667,0.5714,1562,"BOTTOM","DUO_CARRY"
"19114","Kalista",200,13631,16,3,12,"True",23402,10162,20,16658,5,2,153,13,12,"True","False",0.4667,0.625,1341,"BOTTOM","DUO_CARRY"
"19115","Yuumi",200,8518,1,8,20,"True",8448,2005,64,13036,1,0,27,13,29,"False","False",0.5667,0.75,1706,"BOTTOM","DUO_SUPPORT"
"19116","Sion",200,11200,3,6,1,"False",12250,5404,26,30725,2,0,193,14,14,"False","False",0.6,0,1565,"TOP","SOLO"
"19117","Maokai",100,10035,2,8,12,"True",14691,1294,17,31636,2,1,156,15,5,"False","False",0.4667,0.5,1796,"TOP","SOLO"
"19118","Graves",200,12762,4,0,7,"True",10969,3559,37,14763,2,0,36,16,7,"True","False",0.3667,1,1844,"JUNGLE","NONE"
"19119","Poppy",200,4171,0,2,4,"True",5165,205,6,9014,0,0,64,9,4,"False","False",0.5333,0.6667,953,"NONE","DUO_SUPPORT"
"19120","Fiora",100,14905,11,5,2,"False",19234,4971,32,33863,1,0,213,16,11,"True","False",0.6667,0.7143,1747,"TOP","DUO"
"19121","MissFortune",100,14224,9,3,7,"True",18991,7765,29,11512,2,1,262,16,13,"False","False",0.5667,0.75,1630,"BOTTOM","SOLO"
"19122","Syndra",200,15968,13,4,10,"True",31041,8932,31,15025,4,0,199,16,12,"False","False",0.4333,0.5,1758,"MIDDLE","DUO_CARRY"
"19123","Zoe",100,13321,7,4,11,"True",25743,4131,18,17629,1,0,199,16,10,"False","False",0.6333,0.875,1866,"MIDDLE","SOLO"
"19124","TwistedFate",200,8226,4,8,7,"False",11663,455,12,19785,0,0,119,11,10,"False","False",0.4667,0.4615,1367,"MIDDLE","SOLO"
"19125","MonkeyKing",200,10641,3,4,6,"False",13326,2428,29,20507,1,0,193,15,10,"False","False",0.6667,0.75,1690,"TOP","SOLO"
"19127","Camille",200,5441,1,3,1,"False",7861,783,10,12415,0,0,82,11,7,"False","False",0.5333,0.3333,1219,"TOP","SOLO"
"19128","Thresh",200,8114,3,2,12,"True",5814,4791,52,7529,3,0,31,12,25,"False","False",0.4333,0.6667,1500,"BOTTOM","DUO_SUPPORT"
"19129","Lulu",100,10270,1,6,23,"True",5540,2287,82,17240,1,0,32,16,45,"False","False",0.5333,0.4615,2103,"BOTTOM","DUO_SUPPORT"
"19130","Darius",100,4589,2,7,2,"False",5251,40,6,16362,0,0,65,8,3,"False","False",0.6333,0.6667,1022,"NONE","DUO_SUPPORT"
"19131","Aatrox",200,9461,3,8,4,"False",15009,2136,9,28631,1,0,157,14,1,"False","False",0.5,0.6667,1582,"MIDDLE","DUO"
"19132","Evelynn",200,18903,24,3,17,"True",51004,4776,17,36119,2,0,46,18,4,"False","False",0.6333,0.5,2307,"JUNGLE","NONE"
"19133","Ezreal",100,11146,4,11,8,"False",21732,1396,21,22838,0,0,160,14,9,"True","False",0.2667,0,1751,"BOTTOM","DUO_CARRY"
"19134","Thresh",100,8381,2,4,22,"True",7340,937,64,13598,0,0,32,14,28,"False","False",0.6333,0.6667,1637,"BOTTOM","DUO_SUPPORT"
"19135","Zilean",100,6291,0,3,9,"True",7505,1247,47,14313,0,0,32,11,27,"False","False",0.6333,0.6333,1543,"BOTTOM","DUO_SUPPORT"
"19136","Orianna",200,11619,9,4,5,"True",16852,4345,13,12880,2,0,166,15,7,"False","False",0.5667,0.8,1415,"MIDDLE","SOLO"
"19137","Rakan",200,7164,1,5,10,"True",5260,1945,60,10891,0,0,32,12,22,"False","False",0.4333,0.6,1576,"BOTTOM","DUO_SUPPORT"
"19138","Varus",200,10497,1,5,10,"False",12282,703,27,16637,0,0,190,14,12,"False","False",0.6667,0.75,1661,"BOTTOM","DUO_CARRY"
"19139","Vayne",200,10507,6,8,4,"True",12712,5467,27,15900,2,0,126,12,10,"False","False",0.5333,0.5,1402,"BOTTOM","DUO_CARRY"
"19142","Yasuo",100,15214,12,10,8,"True",22556,3757,20,31783,2,1,233,16,13,"False","False",0.6,0.5263,1884,"TOP","SOLO"
"19144","Gangplank",200,14539,12,0,8,"True",26549,9028,20,22338,2,0,191,15,11,"False","False",0.4,0.3571,1408,"TOP","SOLO"
"19145","Sett",100,9251,6,8,13,"False",14281,1570,49,28659,1,0,33,13,27,"False","False",0.4333,0.2632,1745,"BOTTOM","DUO_SUPPORT"
"19146","Galio",100,7014,0,8,4,"False",6190,765,18,20583,1,0,120,12,7,"False","False",0.4333,0.3333,1627,"BOTTOM","DUO_CARRY"
"19148","Zoe",200,12809,8,6,2,"False",18633,1708,16,19305,0,0,211,14,10,"False","False",0.3667,0,1723,"MIDDLE","SOLO"
"19149","Varus",200,17867,10,5,10,"False",39070,6203,49,28066,2,0,306,17,15,"False","False",0.4667,0,2285,"TOP","DUO"
"19150","LeeSin",100,9091,5,6,2,"False",11784,0,25,25526,0,0,30,12,11,"False","False",0.4333,0,1522,"JUNGLE","NONE"
"19151","Ezreal",100,7829,2,6,1,"False",7936,481,23,13426,0,0,129,11,12,"False","False",0.6333,0,1437,"MIDDLE","DUO"
"19152","Veigar",100,10528,5,7,2,"False",16122,2499,24,17645,0,0,192,14,11,"False","False",0.4,0.5,1923,"BOTTOM","DUO_CARRY"
"19153","Varus",200,16942,10,4,5,"True",26440,10544,34,20306,3,1,293,17,9,"False","False",0.4,0.5,2141,"BOTTOM","DUO_CARRY"
"19155","Jayce",200,14258,7,6,6,"True",28530,14969,28,19162,4,0,249,16,14,"True","False",0.5333,0.6667,1764,"TOP","SOLO"
"19156","Senna",200,6654,2,5,3,"False",10161,500,44,20587,1,0,27,12,21,"False","False",0.6333,0.5,1578,"BOTTOM","DUO_SUPPORT"
"19157","Graves",100,10698,7,2,4,"True",11289,8240,41,18037,4,0,55,13,5,"True","False",0.5333,0.8333,1495,"JUNGLE","NONE"
"19158","Aphelios",200,12831,3,7,16,"True",20990,7013,36,16175,0,0,229,16,10,"False","False",0.5667,0.7,1948,"MIDDLE","DUO"
"19159","Soraka",200,6640,0,2,13,"True",4644,1628,31,6650,0,0,25,11,16,"False","False",0.5,0.4,1216,"BOTTOM","DUO_SUPPORT"
"19160","Chogath",100,5597,2,3,0,"False",5244,557,6,10149,0,0,97,10,3,"False","False",0.5667,0.6,980,"NONE","DUO_SUPPORT"
"19161","Ezreal",200,13512,12,3,8,"True",32042,3868,14,18450,1,1,182,15,7,"False","False",0.5333,0.6,1666,"BOTTOM","DUO_CARRY"
"19163","Cassiopeia",100,8478,1,4,2,"False",9681,1702,12,14992,1,0,169,13,7,"False","False",0.5333,0.5,1327,"MIDDLE","SOLO"
"19164","Aphelios",200,9711,3,1,8,"True",13607,7176,14,13481,4,0,175,13,5,"False","False",0.6667,0.7,1351,"BOTTOM","DUO_CARRY"
"19166","Tristana",200,9644,2,3,5,"False",10988,3821,22,9414,2,0,173,13,9,"False","False",0.5333,0.4,1293,"MIDDLE","SOLO"
"19167","Renekton",100,5083,0,0,0,"True",1897,2222,7,3971,0,0,114,10,3,"False","False",0.7,1,856,"NONE","DUO_SUPPORT"
"19168","Fiddlesticks",200,8609,3,3,10,"True",12473,776,59,21954,0,0,18,14,6,"False","False",0.5333,0.5714,1388,"JUNGLE","NONE"
"19169","Aphelios",200,6010,0,4,0,"False",5167,1010,18,8130,0,0,129,11,8,"False","False",0.6333,0.625,1210,"BOTTOM","DUO_CARRY"
"19170","Thresh",100,7384,0,2,15,"True",2768,2493,55,11133,0,1,29,12,25,"False","False",0.5,0.6154,1553,"BOTTOM","DUO_SUPPORT"
"19171","LeeSin",200,6582,3,9,2,"False",7163,0,19,21575,0,0,4,10,12,"False","False",0.4667,0.4,1523,"JUNGLE","NONE"
"19172","Bard",200,8267,1,5,13,"False",10159,1088,81,18953,2,0,41,14,42,"False","False",0.4667,0.5,2017,"BOTTOM","DUO_SUPPORT"
"19173","Kalista",200,16664,6,10,13,"True",31302,4572,44,31572,1,1,241,17,11,"False","False",0.6333,1,2235,"BOTTOM","DUO"
"19174","Sett",200,8022,6,1,14,"True",7864,4972,34,12736,1,0,36,11,15,"False","False",0.6667,0.6875,1193,"NONE","DUO_SUPPORT"
"19175","Riven",200,4800,0,5,2,"False",2112,1665,7,7781,0,0,103,10,4,"False","False",0.5667,0,916,"NONE","DUO_SUPPORT"
"19176","MonkeyKing",200,8710,5,5,1,"False",10032,2693,11,13385,2,0,139,12,6,"False","False",0.5333,0.6471,1410,"TOP","SOLO"
"19177","Nautilus",100,8791,3,6,15,"True",5626,66,75,22147,0,0,29,14,45,"False","False",0.5667,1,1900,"MIDDLE","DUO_SUPPORT"
"19178","Gragas",100,12697,4,7,14,"True",22173,4838,18,35349,1,0,191,17,11,"False","False",0.5,0.5714,1947,"TOP","SOLO"
"19179","Camille",100,12209,4,3,8,"True",15028,9448,20,22107,3,0,211,16,11,"False","False",0.3667,0.4,1686,"TOP","SOLO"
"19180","Vayne",100,8989,2,1,12,"True",12868,4129,20,10731,4,1,156,13,8,"False","False",0.4667,0.3333,1313,"BOTTOM","DUO_CARRY"
"19181","Ezreal",100,10816,9,8,6,"True",19286,5985,13,17878,2,0,151,14,8,"False","False",0.5333,0.7,1389,"BOTTOM","DUO_CARRY"
"19182","Kalista",100,12699,8,5,6,"False",18710,2442,8,17168,1,0,167,13,5,"False","False",0.4,0.2,1646,"BOTTOM","DUO_CARRY"
"19183","Darius",100,11910,6,5,5,"True",16305,5514,14,20205,2,0,202,15,5,"True","False",0.6,0.625,1609,"TOP","SOLO"
"19184","Zoe",200,9722,5,3,5,"True",12264,4815,17,10764,3,1,160,14,8,"False","False",0.5667,0.5,1323,"TOP","SOLO"
"19185","Karthus",200,3967,0,3,1,"False",4151,0,4,8668,0,0,16,8,2,"False","False",0.4333,1,856,"NONE","DUO_SUPPORT"
"19186","Lulu",200,4414,0,2,7,"True",2524,434,16,5330,0,0,23,9,9,"False","False",0.6333,0.4,988,"NONE","DUO_SUPPORT"
"19188","Renekton",200,4684,0,1,1,"False",2497,0,10,7441,0,0,123,11,6,"False","False",0.5667,0,934,"NONE","DUO"
"19189","Ezreal",100,20247,10,12,11,"False",49150,8074,14,39486,3,0,286,18,4,"False","False",0.5,0.8,2790,"MIDDLE","DUO_CARRY"
"19190","Leblanc",200,10560,6,5,4,"False",25467,161,30,24397,0,0,155,14,5,"False","False",0.4667,0.4286,1834,"MIDDLE","SOLO"
"19191","Ryze",100,14427,9,11,6,"False",32705,2299,27,39431,1,0,216,16,9,"True","False",0.4333,0.3333,2004,"TOP","DUO_CARRY"
"19192","Sivir",200,5146,1,7,0,"False",2727,95,7,13887,0,0,96,10,5,"False","False",0.6,0,1211,"BOTTOM","DUO_CARRY"
"19193","Graves",100,8157,4,7,3,"False",11827,176,15,14729,0,0,43,12,4,"True","False",0.5,0.6667,1211,"JUNGLE","NONE"
